case_id,time_s,eta_prime_m,incident_eta_prime_m,reflected_eta_prime_m,linear_inlet_velocity_m_per_s,c0_m_per_s
production_outlet,5.57,2.2143617195325632e-08,1.5571025101998313e-27,2.2143617195325632e-08,4.9033614123304046e-08,4.428690551393267
production_outlet,5.58,2.5337693191424433e-08,1.1447498704804118e-27,2.5337693191424433e-08,5.610640121548145e-08,4.428690551393267
production_outlet,5.59,2.8968836657907457e-08,8.409099188734693e-28,2.8968836657907457e-08,6.414700659586483e-08,4.428690551393267
production_outlet,5.6000000000000005,3.30933331065334e-08,6.172112326566106e-28,3.30933331065334e-08,7.328006582150723e-08,4.428690551393267
production_outlet,5.61,3.77742143588654e-08,4.526511636010247e-28,3.77742143588654e-08,8.364515310870553e-08,4.428690551393267
production_outlet,5.62,4.308199878031268e-08,3.3169500759900566e-28,4.308199878031268e-08,9.53984204667535e-08,4.428690551393267
production_outlet,5.63,4.9095503870854196e-08,2.4286207574735677e-28,4.9095503870854196e-08,1.0871439705437176e-07,4.428690551393267
production_outlet,5.64,5.590273719104465e-08,1.7767484457646726e-28,5.590273719104465e-08,1.2378796199750018e-07,4.428690551393267
production_outlet,5.65,6.360187196632823e-08,1.2987861827248825e-28,6.360187196632823e-08,1.4083650471410106e-07,4.428690551393267
production_outlet,5.66,7.230231408408961e-08,9.486256186549061e-29,7.230231408408961e-08,1.60102287614038e-07,4.428690551393267
production_outlet,5.67,8.212586757431711e-08,6.923050703362249e-29,8.212586757431711e-08,1.8185502687567642e-07,4.428690551393267
production_outlet,5.68,9.320800604391199e-08,5.048305743771242e-29,9.320800604391199e-08,2.0639470784043976e-07,4.428690551393267
production_outlet,5.69,1.0569925791411042e-07,3.6782332041548593e-29,1.0569925791411042e-07,2.3405465240675038e-07,4.428690551393267
production_outlet,5.7,1.1976671368706207e-07,2.6778012840770703e-29,1.1976671368706207e-07,2.6520485663865724e-07,4.428690551393267
production_outlet,5.71,1.3559566383819552e-07,1.94788316585173e-29,1.3559566383819552e-07,3.0025561762505706e-07,4.428690551393267
production_outlet,5.72,1.5339137629169362e-07,1.4157707550028841e-29,1.5339137629169362e-07,3.396614694241163e-07,4.428690551393267
production_outlet,5.73,1.7338102278321784e-07,1.028178323542965e-29,1.7338102278321784e-07,3.8392544869546877e-07,4.428690551393267
production_outlet,5.74,1.958157637422865e-07,7.460869164568615e-30,1.958157637422865e-07,4.336037113496602e-07,4.428690551393267
production_outlet,5.75,2.2097300163146476e-07,5.409484473179686e-30,2.2097300163146476e-07,4.893105222191384e-07,4.428690551393267
production_outlet,5.76,2.4915881295520654e-07,3.918932713443999e-30,2.4915881295520654e-07,5.517236403655427e-07,4.428690551393267
production_outlet,5.7700000000000005,2.8071056939202006e-07,2.83677707813163e-30,2.8071056939202006e-07,6.215901231713315e-07,4.428690551393267
production_outlet,5.78,3.159997587029461e-07,2.051767211033378e-30,3.159997587029461e-07,6.997325728051449e-07,4.428690551393267
production_outlet,5.79,3.554350162205642e-07,1.4827790288632847e-30,3.554350162205642e-07,7.870558489851625e-07,4.428690551393267
production_outlet,5.8,3.9946537781816297e-07,1.0707060557446794e-30,3.9946537781816297e-07,8.845542721760199e-07,4.428690551393267
production_outlet,5.8100000000000005,4.4858376529088907e-07,7.725196885691745e-31,4.4858376529088907e-07,9.933193414260877e-07,4.428690551393267
production_outlet,5.82,5.033307150410725e-07,5.569219413941112e-31,5.033307150410725e-07,1.1145479909642071e-06,4.428690551393267
production_outlet,5.83,5.642983608401102e-07,4.011664209971644e-31,5.642983608401102e-07,1.2495514094096521e-06,4.428690551393267
production_outlet,5.84,6.321346812298712e-07,2.8873557296230065e-31,6.321346812298712e-07,1.3997644449853624e-06,4.428690551393267
production_outlet,5.8500000000000005,7.075480218187271e-07,2.0764500418115216e-31,7.075480218187271e-07,1.5667556194427969e-06,4.428690551393267
production_outlet,5.86,7.913119023106099e-07,1.4920664115417935e-31,7.913119023106099e-07,1.7522377724840147e-06,4.428690551393267
production_outlet,5.87,8.84270117570774e-07,1.0712733349502514e-31,8.84270117570774e-07,1.9580793572825498e-06,4.428690551393267
production_outlet,5.88,9.873421413682683e-07,7.685248415066987e-32,9.873421413682683e-07,2.186316406235022e-06,4.428690551393267
production_outlet,5.89,1.1015288406330707e-06,5.508850656589084e-32,1.1015288406330707e-06,2.4391651842994297e-06,4.428690551393267
production_outlet,5.9,1.2279185071145528e-06,3.9455682641592503e-32,1.2279185071145528e-06,2.719035545169573e-06,4.428690551393267
production_outlet,5.91,1.3676932122174403e-06,2.823602764322649e-32,1.3676932122174403e-06,3.0285450030760417e-06,4.428690551393267
production_outlet,5.92,1.5221354895120449e-06,2.019031566551018e-32,1.5221354895120449e-06,3.370533530171179e-06,4.428690551393267
production_outlet,5.93,1.6926353479566938e-06,1.4425407604789565e-32,1.6926353479566938e-06,3.748079086225032e-06,4.428690551393267
production_outlet,5.94,1.8806976172239252e-06,1.0298134313052384e-32,1.8806976172239252e-06,4.164513883713714e-06,4.428690551393267
production_outlet,5.95,2.0879496246780947e-06,7.34572192678975e-33,2.0879496246780947e-06,4.623441387298498e-06,4.428690551393267
production_outlet,5.96,2.316149201503834e-06,5.235472589776148e-33,2.316149201503834e-06,5.128754042158544e-06,4.428690551393267
production_outlet,5.97,2.5671930132235978e-06,3.728402325879738e-33,2.5671930132235978e-06,5.6846517206330785e-06,4.428690551393267
production_outlet,5.98,2.843125207364086e-06,2.6529870138672878e-33,2.843125207364086e-06,6.295660871140675e-06,4.428690551393267
production_outlet,5.99,3.1461463683286063e-06,1.886222634204581e-33,3.1461463683286063e-06,6.96665434735857e-06,4.428690551393267
production_outlet,6.0,3.4786227666040254e-06,1.339973635964482e-33,3.4786227666040254e-06,7.702871889160376e-06,4.428690551393267
production_outlet,6.01,3.843095886272225e-06,9.511412769645155e-34,3.843095886272225e-06,8.509941219816066e-06,4.428690551393267
production_outlet,6.0200000000000005,4.242292211409685e-06,6.745890366290724e-34,4.242292211409685e-06,9.39389971645966e-06,4.428690551393267
production_outlet,6.03,4.6791332483436685e-06,4.780562519187566e-34,4.6791332483436685e-06,1.0361216602824845e-05,4.428690551393267
production_outlet,6.04,5.156745756895975e-06,3.3850430747206075e-34,5.156745756895975e-06,1.1418815604751262e-05,4.428690551393267
production_outlet,6.05,5.678472159688151e-06,2.3949412851563193e-34,5.678472159688151e-06,1.2574097999980315e-05,4.428690551393267
production_outlet,6.0600000000000005,6.2478810943183e-06,1.6930548012639055e-34,6.2478810943183e-06,1.383496598431804e-05,4.428690551393267
production_outlet,6.07,6.868778068755955e-06,1.1958938559684365e-34,6.868778068755955e-06,1.5209846266358393e-05,4.428690551393267
production_outlet,6.08,7.545216175656419e-06,8.440335840230638e-35,7.545216175656419e-06,1.670771379267461e-05,4.428690551393267
production_outlet,6.09,8.281506816481306e-06,5.952128440607482e-35,8.281506816481306e-06,1.8338115494724844e-05,4.428690551393267
production_outlet,6.1000000000000005,9.082230381355085e-06,4.194018433002019e-35,9.082230381355085e-06,2.0111193937742064e-05,4.428690551393267
production_outlet,6.11,9.952246825504008e-06,2.952798757321042e-35,9.952246825504008e-06,2.2037710740621616e-05,4.428690551393267
production_outlet,6.12,1.0896706077949052e-05,2.0772216376702845e-35,1.0896706077949052e-05,2.4129069624361275e-05,4.428690551393267
production_outlet,6.13,1.1921058212879041e-05,1.4600821787456665e-35,1.1921058212879041e-05,2.6397338934993256e-05,4.428690551393267
production_outlet,6.140000000000001,1.3031063308859822e-05,1.0254564860388893e-35,1.3031063308859822e-05,2.8855273475277486e-05,4.428690551393267
production_outlet,6.15,1.4232800915765773e-05,7.196190414392756e-36,1.4232800915765773e-05,3.1516335467756656e-05,4.428690551393267
production_outlet,6.16,1.5532679044102912e-05,5.045840641447367e-36,1.5532679044102912e-05,3.439471446022138e-05,4.428690551393267
production_outlet,6.17,1.6937442586261955e-05,3.535166623858513e-36,1.6937442586261955e-05,3.750534597327213e-05,4.428690551393267
production_outlet,6.18,1.8454181074254915e-05,2.4747522062278457e-36,1.8454181074254915e-05,4.086392867862659e-05,4.428690551393267
production_outlet,6.19,2.009033567369091e-05,1.7310078037130734e-36,2.009033567369091e-05,4.4486939886197e-05,4.428690551393267
production_outlet,6.2,2.185370530919513e-05,1.209795055866903e-36,2.185370530919513e-05,4.839164910788267e-05,4.428690551393267
production_outlet,6.21,2.3752451812229447e-05,8.44831422918346e-37,2.3752451812229447e-05,5.259612945662221e-05,4.428690551393267
production_outlet,6.22,2.5795103978382585e-05,5.894863947696641e-37,2.5795103978382585e-05,5.711926663063491e-05,4.428690551393267
production_outlet,6.23,2.799056041774118e-05,4.109821760988231e-37,2.799056041774118e-05,6.198076522512636e-05,4.428690551393267
production_outlet,6.24,3.0348091078975723e-05,2.862975703897152e-37,3.0348091078975723e-05,6.720115210714103e-05,4.428690551393267
production_outlet,6.25,3.2877337325361265e-05,1.9927729135950804e-37,3.2877337325361265e-05,7.28017765838983e-05,4.428690551393267
production_outlet,6.26,3.558831043914718e-05,1.3859368252584494e-37,3.558831043914718e-05,7.880480709095074e-05,4.428690551393267
production_outlet,6.2700000000000005,3.8491388429584166e-05,9.631069818838093e-38,3.8491388429584166e-05,8.523322412405375e-05,4.428690551393267
production_outlet,6.28,4.1597311019553484e-05,6.687304547448846e-38,4.1597311019553484e-05,9.211080913783177e-05,4.428690551393267
production_outlet,6.29,4.491717268620945e-05,4.6395210179583625e-38,4.491717268620945e-05,9.946212913535775e-05,4.428690551393267
production_outlet,6.3,4.8462413632383165e-05,3.216182355425582e-38,4.8462413632383165e-05,0.00010731251667572378,4.428690551393267
production_outlet,6.3100000000000005,5.224480856779374e-05,2.2276843680456953e-38,5.224480856779374e-05,0.00011568804503176905,4.428690551393267
production_outlet,6.32,5.6276453182401925e-05,1.541743491171617e-38,5.6276453182401925e-05,0.00012461549823741447,4.428690551393267
production_outlet,6.33,6.056974819860601e-05,1.0661444827195473e-38,6.056974819860601e-05,0.00013412233577371789,4.428690551393267
production_outlet,6.34,6.513738089443466e-05,7.366572676564161e-39,6.513738089443466e-05,0.0001442366516548435,4.428690551393267
production_outlet,6.3500000000000005,6.999230399652983e-05,5.085812744704853e-39,6.999230399652983e-05,0.00015498712768983842,4.428690551393267
production_outlet,6.36,7.514771184952189e-05,3.5083323464064333e-39,7.514771184952189e-05,0.00016640298071340072,4.428690551393267
production_outlet,6.37,8.061701377746176e-05,2.418168520957915e-39,8.061701377746176e-05,0.00017851390359889286,4.428690551393267
production_outlet,6.38,8.641380456325992e-05,1.665397364178818e-39,8.641380456325992e-05,0.00019134999988962677,4.428690551393267
production_outlet,6.390000000000001,9.255183198366979e-05,1.1460264904401584e-39,9.255183198366979e-05,0.00020494171191010776,4.428690551393267
production_outlet,6.4,9.90449613501821e-05,7.87983119374004e-40,9.90449613501821e-05,0.00021931974224733138,4.428690551393267
production_outlet,6.41,0.00010590713702032873,5.4135810740820405e-40,0.00010590713702032873,0.00023451496852352094,4.428690551393267
production_outlet,6.42,0.00011315234085924022,3.7161894868721016e-40,0.00011315234085924022,0.0002505583514156737,4.428690551393267
production_outlet,6.43,0.00012079454764791603,2.5489219043393693e-40,0.00012079454764791603,0.00026748083591407473,4.428690551393267
production_outlet,6.44,0.00012884767745244087,1.7468703858386258e-40,0.00012884767745244087,0.00028531324585129606,4.428690551393267
production_outlet,6.45,0.00013732554498729343,1.1962179343249288e-40,0.00013732554498729343,0.0003040861717750787,4.428690551393267
production_outlet,6.46,0.00014624180602590037,8.184749839041229e-41,0.00014624180602590037,0.0003238298522827959,4.428690551393267
production_outlet,6.47,0.00015560990093253988,5.595591279926861e-41,0.00015560990093253988,0.0003445740489815908,4.428690551393267
production_outlet,6.48,0.00016544299541160266,3.8223639218499423e-41,0.00016544299541160266,0.0003663479152867821,4.428690551393267
production_outlet,6.49,0.0001757539185928684,2.608936781936301e-41,0.0001757539185928684,0.0003891798593212888,4.428690551393267
production_outlet,6.5,0.00018655509859481713,1.7792646566906981e-41,0.00018655509859481713,0.0004130974012305529,4.428690551393267
production_outlet,6.51,0.00019785849573184948,1.2124477229809046e-41,0.00019785849573184948,0.00043812702528026336,4.428690551393267
production_outlet,6.5200000000000005,0.00020967553355558875,8.255263999341466e-42,0.00020967553355558875,0.0004642940271579889,4.428690551393267
production_outlet,6.53,0.00022201702794492168,5.616223525272929e-42,0.00022201702794492168,0.0004916223569540447,4.428690551393267
production_outlet,6.54,0.00023489311448402717,3.817712995109673e-42,0.00023489311448402717,0.000520134458351374,4.428690551393267
production_outlet,6.55,0.00024831317439206,2.5930306011449784e-42,0.00024831317439206,0.0005498511046082923,4.428690551393267
production_outlet,6.5600000000000005,0.0002622857592923238,1.7597763698306184e-42,0.0002622857592923238,0.0005807912319714616,4.428690551393267
production_outlet,6.57,0.0002768185151323669,1.1933086680507193e-42,0.0002768185151323669,0.0006129717712087137,4.428690551393267
production_outlet,6.58,0.0002919181055893712,8.085252414834304e-43,0.0002919181055893712,0.000646407478002135,4.428690551393267
production_outlet,6.59,0.0003075901353171285,5.473685543723556e-43,0.0003075901353171285,0.0006811107629903716,4.428690551393267
production_outlet,6.6000000000000005,0.00032383907341176064,3.702640774344015e-43,0.00032383907341176064,0.0007170915222953074,4.428690551393267
production_outlet,6.61,0.00034066817749274416,2.502584719707996e-43,0.00034066817749274416,0.0007543569694112402,4.428690551393267
production_outlet,6.62,0.00035807941881368287,1.690096380058494e-43,0.00035807941881368287,0.0007929114693742748,4.428690551393267
production_outlet,6.63,0.0003760734088332491,1.140458873082362e-43,0.0003760734088332491,0.0008327563761650336,4.428690551393267
production_outlet,6.640000000000001,0.0003946493276907546,7.689414269976308e-44,0.0003946493276907546,0.0008738898743288749,4.428690551393267
production_outlet,6.65,0.0004138048550425148,5.180269617033945e-44,0.0004138048550425148,0.0009163068258237229,4.428690551393267
production_outlet,6.66,0.0004335361037245126,3.487040107660182e-44,0.0004335361037245126,0.0009599986231263,4.428690551393267
production_outlet,6.67,0.0004538375567134494,2.3453463970789757e-44,0.0004538375567134494,0.0010049530496421294,4.428690551393267
production_outlet,6.68,0.0004747020078621547,1.5761680561693002e-44,0.0004747020078621547,0.0010511541484732683,4.428690551393267
production_outlet,6.69,0.0004961205068861206,1.0583846237916199e-44,0.0004961205068861206,0.0010985821005995002,4.428690551393267
production_outlet,6.7,0.0005180823090756007,7.10117141127926e-45,0.0005180823090756007,0.0011472131135235595,4.428690551393267
production_outlet,6.71,0.0005405748302021728,4.7606027597826007e-45,0.0005405748302021728,0.001197019321418691,4.428690551393267
production_outlet,6.72,0.0005635836070796042,3.188888732516123e-45,0.0005635836070796042,0.0012479686977967892,4.428690551393267
production_outlet,6.73,0.0005870922642264924,2.1343334058007245e-45,0.0005870922642264924,0.001300024981687973,4.428690551393267
production_outlet,6.74,0.0006110824870621057,1.4273505002898594e-45,0.0006110824870621057,0.0013531476182869228,4.428690551393267
production_outlet,6.75,0.0006355340020473616,9.53771794840139e-46,0.0006355340020473616,0.0014072917149781498,4.428690551393267
production_outlet,6.76,0.0006604245641596743,6.368010821645221e-46,0.0006604245641596743,0.0014624080136009829,4.428690551393267
production_outlet,6.7700000000000005,0.0006857299520637987,4.248235504121472e-46,0.0006857299520637987,0.0015184428797561514,4.428690551393267
production_outlet,6.78,0.0007114239713105655,2.831775692311572e-46,0.0007114239713105655,0.001575338309888888,4.428690551393267
production_outlet,6.79,0.0007374784658618607,1.886056022645049e-46,0.0007374784658618607,0.001633031956809212,4.428690551393267
production_outlet,6.8,0.0007638633382032377,1.2551504952933482e-46,0.0007638633382032377,0.001691457174228199,4.428690551393267
production_outlet,6.8100000000000005,0.0007905465782655854,8.346078953296825e-47,0.0007905465782655854,0.001750543080800538,4.428690551393267
production_outlet,6.82,0.000817494301334191,5.545167250769895e-47,0.000817494301334191,0.0018102146440682858,4.428690551393267
production_outlet,6.83,0.0008446707950778439,3.681224336254931e-47,0.0008446707950778439,0.0018703927845995427,4.428690551393267
production_outlet,6.84,0.000872038575782236,2.4418298200724737e-47,0.000872038575782236,0.001930994500508615,4.428690551393267
production_outlet,6.8500000000000005,0.000899558453821473,1.6183929416883045e-47,0.000899558453821473,0.0019919330124325467,4.428690551393267
production_outlet,6.86,0.0009271896083489625,1.0717612037120397e-47,0.0009271896083489625,0.0020531179289225367,4.428690551393267
production_outlet,6.87,0.000954889671134905,7.091817687489506e-48,0.000954889671134905,0.002114455432089089,4.428690551393267
production_outlet,6.88,0.0009826148194221698,4.6888092668956396e-48,0.0009826148194221698,0.0021758484832169822,4.428690551393267
production_outlet,6.890000000000001,0.001010319877616136,3.097512337323436e-48,0.001010319877616136,0.0022371970479416916,4.428690551393267
production_outlet,6.9,0.0010379584275672662,2.0446030149183818e-48,0.0010379584275672662,0.002298398340453082,4.428690551393267
production_outlet,6.91,0.0010654829271483485,1.3484983604897318e-48,0.0010654829271483485,0.0023593470860663658,4.428690551393267
production_outlet,6.92,0.0010928448367717282,8.88663458632987e-49,0.0010928448367717282,0.002419935801374935,4.428690551393267
production_outlet,6.93,0.0011199947534361212,5.851533507656189e-49,0.0011199947534361212,0.0024800550910762907,4.428690551393267
production_outlet,6.94,0.0011468825518379587,3.849883111689791e-49,0.0011468825518379587,0.002539593960441283,4.428690551393267
production_outlet,6.95,0.0011734575320292153,2.5308759876612354e-49,0.0011734575320292153,0.0025984401422795237,4.428690551393267
production_outlet,6.96,0.0011996685730528175,1.6624158109233469e-49,0.0011996685730528175,0.002656480437141228,4.428690551393267
production_outlet,6.97,0.0012254642919381973,1.0910733046393724e-49,0.0012254642919381973,0.002713601065388267,4.428690551393267
production_outlet,6.98,0.0012507932073941494,7.1550664778676535e-50,0.0012507932073941494,0.0027696880296666742,4.428690551393267
production_outlet,6.99,0.0012756039074938751,4.6883377423912505e-50,0.0012756039074938751,0.0028246274862192278,4.428690551393267
production_outlet,7.0,0.0012998452206086787,3.0695137358048063e-50,0.0012998452206086787,0.0028783061233916755,4.428690551393267
production_outlet,7.01,0.0013234663888122924,2.0080094206550309e-50,0.0013234663888122924,0.002930611545609783,4.428690551393267
production_outlet,7.0200000000000005,0.0013464172429478946,1.3125243968946814e-50,0.0013464172429478946,0.0029814326610381565,4.428690551393267
production_outlet,7.03,0.001368648378524547,8.572243468098448e-51,0.001368648378524547,0.0030306600710756884,4.428690551393267
production_outlet,7.04,0.0013901113315895927,5.5940595323718e-51,0.0013901113315895927,0.0030781864597977707,4.428690551393267
production_outlet,7.05,0.0014107587537084566,3.647582674956457e-51,0.0014107587537084566,0.003123906981421991,4.428690551393267
production_outlet,7.0600000000000005,0.0014305445851738221,2.376449985189076e-51,0.0014305445851738221,0.003167719643853053,4.428690551393267
production_outlet,7.07,0.001449424225562152,1.5470262637534267e-51,0.001449424225562152,0.0032095256863538028,4.428690551393267
production_outlet,7.08,0.0014673547007573826,1.0062645401861927e-51,0.0014673547007573826,0.003249229949393357,4.428690551393267
production_outlet,7.09,0.0014842948255691542,6.5399153165264074e-52,0.0014842948255691542,0.003286741234740015,4.428690551393267
production_outlet,7.1000000000000005,0.0015002053610864634,4.246953976815245e-52,0.0015002053610864634,0.003321972653896572,4.428690551393267
production_outlet,7.11,0.0015150491659268312,2.7556779326867945e-52,0.0015150491659268312,0.0033548419630182033,4.428690551393267
production_outlet,7.12,0.0015287913405661474,1.7865897420046253e-52,0.0015287913405661474,0.0033852718825085715,4.428690551393267
production_outlet,7.13,0.0015413993639649475,1.1573552542608643e-52,0.0015413993639649475,0.003413190399557577,4.428690551393267
production_outlet,7.140000000000001,0.0015528432217430557,7.491245211010471e-53,0.0015528432217430557,0.0034385310519642748,4.428690551393267
production_outlet,7.15,0.001563095525195868,4.844922254425431e-53,0.001563095525195868,0.003461233191680018,4.428690551393267
production_outlet,7.16,0.0015721316204919784,3.1308703633918933e-53,0.0015721316204919784,0.003481242226609705,4.428690551393267
production_outlet,7.17,0.0015799296874429063,2.02157022661798e-53,0.0015799296874429063,0.003498509839322058,4.428690551393267
production_outlet,7.18,0.001586470827291183,1.3042416162845308e-53,0.001586470827291183,0.0035129941814427607,4.428690551393267
production_outlet,7.19,0.001591739139022494,8.407613689380995e-54,0.001591739139022494,0.0035246600426358863,4.428690551393267
production_outlet,7.2,0.0015957217837706057,5.41542963748393e-54,0.0015957217837706057,0.0035334789932186454,4.428690551393267
production_outlet,7.21,0.0015984090369499822,3.485287110151669e-54,0.0015984090369499822,0.0035394294996009983,4.428690551393267
production_outlet,7.22,0.0015997943278198018,2.2412467700463058e-54,0.0015997943278198018,0.003542497011894049,4.428690551393267
production_outlet,7.23,0.001599874266254095,1.4400788336724245e-54,0.001599874266254095,0.003542674023188373,4.428690551393267
production_outlet,7.24,0.0015986486565653512,9.245455902697598e-55,0.0015986486565653512,0.003539960100164255,4.428690551393267
production_outlet,7.25,0.0015961204983026968,5.930835381674006e-55,0.0015961204983026968,0.0035343618848591328,4.428690551393267
production_outlet,7.26,0.0015922959740200966,3.8014464924201626e-55,0.0015922959740200966,0.0035258930675821703,4.428690551393267
production_outlet,7.2700000000000005,0.0015871844240843834,2.4345986000664884e-55,0.0015871844240843834,0.003514574331130536,4.428690551393267
production_outlet,7.28,0.0015807983086667914,1.5579421521823255e-55,0.0015807983086667914,0.003500433266625538,4.428690551393267
production_outlet,7.29,0.001573153157134461,9.961408765679514e-56,0.001573153157134461,0.0034835042614479368,4.428690551393267
production_outlet,7.3,0.001564267505129618,6.364080572826331e-56,0.001564267505129618,0.003463828359909529,4.428690551393267
production_outlet,7.3100000000000005,0.0015541628196932284,4.0625250417895066e-56,0.0015541628196932284,0.003441453097451059,4.428690551393267
production_outlet,7.32,0.0015428634128564645,2.5912057965668356e-56,0.0015428634128564645,0.0034164323093038964,4.428690551393267
production_outlet,7.33,0.0015303963441867384,1.651403633883182e-56,0.0015303963441867384,0.003388825914693303,4.428690551393267
production_outlet,7.34,0.0015167913128350016,1.0515986967249195e-56,0.0015167913128350016,0.0033586996777938798,4.428690551393267
production_outlet,7.3500000000000005,0.0015020805396869534,6.691019820587888e-57,0.0015020805396869534,0.0033261249467716543,4.428690551393267
production_outlet,7.36,0.0014862986402724822,4.2538293894970243e-57,0.0014862986402724822,0.003291178372361701,4.428690551393267
production_outlet,7.37,0.001469482489134611,2.702173884711687e-57,0.001469482489134611,0.0032539416075341556,4.428690551393267
production_outlet,7.38,0.0014516710764012728,1.715110047987755e-57,0.0014516710764012728,0.0032145009898946046,4.428690551393267
production_outlet,7.390000000000001,0.001432905357339979,1.0877176206359925e-57,0.001432905357339979,0.0031729472085461783,4.428690551393267
production_outlet,7.4,0.0014132280957068134,6.892643405793669e-58,0.0014132280957068134,0.0031293749572101318,4.428690551393267
production_outlet,7.41,0.0013926837017268479,4.364162680469921e-58,0.0013926837017268479,0.003083882575458545,4.428690551393267
production_outlet,7.42,0.0013713180655631166,2.7609689692386747e-58,0.0013713180655631166,0.003036571679957133,4.428690551393267
production_outlet,7.43,0.0013491783871453877,1.745289974266626e-58,0.0013491783871453877,0.002987546787647393,4.428690551393267
production_outlet,7.44,0.0013263130032383252,1.102349060035979e-58,0.0013263130032383252,0.0029369149328157987,4.428690551393267
production_outlet,7.45,0.001302771212631148,6.9569062706893765e-59,0.001302771212631148,0.002884785280003357,4.428690551393267
production_outlet,7.46,0.0012786031003276033,4.3869091667847094e-59,0.0012786031003276033,0.0028312687347014968,4.428690551393267
production_outlet,7.47,0.0012538593616062744,2.7640545263568717e-59,0.0012538593616062744,0.0027764775537608504,4.428690551393267
production_outlet,7.48,0.0012285911268068122,1.7401233868239173e-59,0.0012285911268068122,0.002720524957407468,4.428690551393267
production_outlet,7.49,0.0012028497876781135,1.094608851031625e-59,0.0012028497876781135,0.002663524744717729,4.428690551393267
production_outlet,7.5,0.0011766868260997335,6.879919252690401e-60,0.0011766868260997335,0.002605590914348411,4.428690551393267
production_outlet,7.51,0.0011501536459584776,4.320690923185549e-60,0.0011501536459584776,0.002546837292253413,4.428690551393267
production_outlet,7.5200000000000005,0.0011233014089281432,2.7112435628006934e-60,0.0011233014089281432,0.002487377168043406,4.428690551393267
production_outlet,7.53,0.0010961808748624386,1.6999233569199912e-60,0.0010961808748624386,0.0024273229415606432,4.428690551393267
production_outlet,7.54,0.0010688422474692885,1.0649657045375231e-60,0.0010688422474692885,0.002366785781148591,4.428690551393267
production_outlet,7.55,0.0010413350258896802,6.666338730451714e-61,0.0010413350258896802,0.0023058752949962446,4.428690551393267
production_outlet,7.5600000000000005,0.0010137078627560341,4.169506029464639e-61,0.0010137078627560341,0.0022446992168303555,4.428690551393267
production_outlet,7.57,0.0009860084292545126,2.6057173758297874e-61,0.0009860084292545126,0.002183363107116788,4.428690551393267
production_outlet,7.58,0.0009582832876628484,1.6271046480679366e-61,0.0009582832876628484,0.0021219700708152663,4.428690551393267
production_outlet,7.59,0.0009305777717809409,1.0151942196659643e-61,0.0009305777717809409,0.0020606204926114265,4.428690551393267
production_outlet,7.6000000000000005,0.0009029358756157022,6.328900395489067e-62,0.0009029358756157022,0.001999411790426633,4.428690551393267
production_outlet,7.61,0.0008754001506252131,3.942328949491593e-62,0.0008754001506252131,0.0019384381878810618,4.428690551393267
production_outlet,7.62,0.0008480116117703436,2.4537082969217766e-62,0.0008480116117703436,0.0018777905062595478,4.428690551393267
production_outlet,7.63,0.000820809652565256,1.525943584250723e-62,0.000820809652565256,0.0018175559764040696,4.428690551393267
production_outlet,7.640000000000001,0.0007938319692617805,9.481990102170914e-63,0.0007938319692617805,0.0017578180708317786,4.428690551393267
production_outlet,7.65,0.0007671144942472157,5.887162066581258e-63,0.0007671144942472157,0.0016986563562547343,4.428690551393267
production_outlet,7.66,0.0007406913386807689,3.652228653718051e-63,0.0007406913386807689,0.0016401463665571756,4.428690551393267
production_outlet,7.67,0.0007145947443412309,2.2638904171972306e-63,0.0007145947443412309,0.0015823594961696483,4.428690551393267
production_outlet,7.68,0.0006888550446076174,1.402162399251613e-63,0.0006888550446076174,0.0015253629136666713,4.428690551393267
production_outlet,7.69,0.0006635006344459669,8.677341833378269e-64,0.0006635006344459669,0.0014692194953071457,4.428690551393267
production_outlet,7.7,0.0006385579492293933,5.365628124044673e-64,0.0006385579492293933,0.0014139877781346377,4.428690551393267
production_outlet,7.71,0.0006140514521750876,3.3151249882254974e-64,0.0006140514521750876,0.0013597219321585625,4.428690551393267
production_outlet,7.72,0.000590003630141614,2.0465611149567884e-64,0.000590003630141614,0.0013064717510479467,4.428690551393267
production_outlet,7.73,0.000566434997492487,1.262394237059736e-64,0.000566434997492487,0.001254282660686723,4.428690551393267
production_outlet,7.74,0.000543364107698072,7.780558318071161e-65,0.000543364107698072,0.0012031957448643423,4.428690551393267
production_outlet,7.75,0.0005208075723171833,4.7915055455352635e-65,0.0005208075723171833,0.0011532477873075877,4.428690551393267
production_outlet,7.76,0.0004987800869727292,2.9483477212434125e-65,0.0004987800869727292,0.0011044713291996188,4.428690551393267
production_outlet,7.7700000000000005,0.00047729446391210184,1.8127206516742525e-65,0.00047729446391210184,0.0010568947412799199,4.428690551393267
production_outlet,7.78,0.0004563616707230899,1.1135982430844522e-65,0.0004563616707230899,0.0010105423095746967,4.428690551393267
production_outlet,7.79,0.00043599087475961043,6.835521686992445e-66,0.00043599087475961043,0.0009654343337707859,4.428690551393267
production_outlet,7.8,0.0004161894928187504,4.192376402828045e-66,0.0004161894928187504,0.0009215872372177778,4.428690551393267
production_outlet,7.8100000000000005,0.00039696324560113905,2.569178885014409e-66,0.00039696324560113905,0.0008790136875220846,4.428690551393267
production_outlet,7.82,0.00037831621648072404,1.5731636184065703e-66,0.00037831621648072404,0.000837722726683516,4.428690551393267
production_outlet,7.83,0.0003602509141072652,9.624959664945758e-67,0.0003602509141072652,0.0007977199097188163,4.428690551393267
